Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,ALL,AMGN,AMT,AMZN,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2020-12-03,1942809022584.1172,185250455040.0,188067446883.82715,157698752000.0,221189723080.44434,28711281136.848633,27097411717.407227,120757903808.0,106966193187.31055,1644465058362.8438,91307158664.3042,137343908383.11914,230627203866.86523,35951018666.74805,31581143681.556885,77442583963.40332,107583752233.08594,130252702976.0,301221807360.0,111704514325.11328,89675775757.54106,100382330789.51758,70944652575.19531,211171722879.37305,34858890425.97949,48462903358.39746,167509944000.0,220231140594.48242,178406120424.60156,89370306780.18652,170372826896.20898,29354136988.602173,165746871573.9375,280399174513.12305,37480623461.124756,72040554538.3877,43399713825.34375,29297931023.54883,36391060099.487305,73324405746.82617,42069427274.41406,70812871652.8789,76150717525.14746,62263473206.13281,540791427015.4531,78886583687.98828,272085985648.92188,137535523723.417,107784764583.4292,208216315557.55078,384715969383.83203,356081022292.93945,40302559685.50195,224445700294.78516,123677096447.94629,138309076699.84863,91707972226.45312,89063254192.96973,318307327670.71875,154006033517.4961,79341377782.02002,150695534421.58203,36468394821.05493,633227942080.0,94357975176.14746,71812158382.87354,198394870374.75586,106987239447.70312,1595730468799.3828,149814021021.77637,223599669224.85938,168290026764.5664,335611267392.0,160738478618.26562,197037227397.80664,231344799248.7422,325473976459.0781,121459644992.0,238014406103.08594,168258552520.75195,105362803984.28906,113516524151.61133,67234063833.618164,28738975120.422363,156748846107.75293,81451493763.42773,185146076160.0,157965517495.65234,623356131754.125,148092832574.48828,323906027117.43164,124694819096.41797,122574795472.875,68613499491.68457,339470196337.59375,256905832443.67188,34503214767.85449,108589246025.66162,404679982294.9219,162002211212.9004
2020-12-04,1928338647001.5078,185285734918.35547,186206770897.39258,157837527671.77344,222776835159.30176,29131059216.0,27389177597.839355,120624322056.0,105675252064.0,1640745788565.4688,92422020200.3042,142192754425.42383,232699184678.3789,35441526208.343506,31754754128.375244,77697422886.59668,106843922607.9336,129811526389.30566,301536132961.8574,112054929910.57422,90733092253.39651,100972591437.94336,70712374547.85156,215247913344.0,35137607186.4082,51173439861.12305,166273557293.33496,218000687133.78906,178854379508.30078,93229219674.41797,171576608117.47266,29675449233.204346,164005429464.6797,280837736543.10156,38060621551.829346,71054114998.55664,43268266899.49609,29297931023.54883,36391060099.487305,73987971038.08594,42225796617.67578,72651288318.64453,75863827592.45898,61721327279.55469,540696377901.96875,79022888585.44922,268908981268.23047,139386104948.583,107619826723.5542,212971268995.8369,389263746855.83203,357922079211.5332,41431618179.478516,228251318676.17188,119858238416.21484,136761771520.36328,91961225218.45312,88922615536.0,316765447443.0469,154487898241.74023,79981448936.91455,149311916970.41797,36866622087.45996,620065622481.0156,94959304053.71094,72651129361.87744,196457892536.6211,107738796571.25977,1592830632318.7656,147952478297.3291,221159143520.0,170756448074.16992,332177968721.64844,160982762429.54883,198208251271.07812,225191410539.65625,323399867329.02344,121894259079.30469,239743759933.5625,167434203399.6582,107218446838.69922,116187638250.73242,67539374502.56348,30161372421.47827,158584693561.5381,80486835053.71094,183780620552.36426,157941532877.07812,624402024163.2422,147956676162.26758,322137072000.0,123219358370.88281,121813785286.6875,69579240769.33984,339405478400.8281,258755582277.41016,37143368519.33887,110690487168.0,402606484039.14844,164832300364.6494
2020-12-07,1923777309480.8125,188849608353.17578,187319697846.26172,157604136598.8672,223386900000.0,29152770923.23242,27257751597.839355,122360884832.0,106099352907.98047,1619337442406.0625,92540941485.97412,143480165184.0,230308430572.81055,35649955041.71753,31786317201.18164,78298334906.95801,105238467549.76172,130651861600.0415,302871971806.1426,113203512679.30469,93038555176.04475,100487735133.1914,70347368931.64062,214540826365.4922,35507959488.0,52456100540.79492,165856997091.43066,222179140594.48242,180484409713.54883,95165087640.64941,172705151218.63184,30106922824.30957,166329818095.54688,279905795714.6953,38852813605.29541,69898136950.55664,45622848601.00781,28872295818.869385,36587556849.06006,74626407265.86914,42508362362.79297,74149250367.85938,76924073202.7539,61721327279.55469,539309123172.6875,79302143687.98828,264917621568.0,140797336921.24707,109807470273.6167,212721003264.0,388120338971.78906,354035428267.06055,41726157824.0,232489404939.73633,124078562096.64453,139827919332.15137,92918521219.0664,87961607066.77441,322820180040.3125,152246504265.25195,80240198563.6582,150948315566.61328,36736433921.08008,617610168367.7969,94733116513.42773,74061312596.13037,198685431569.82422,107788897831.11133,1593945910404.9375,146697952320.0,222274945751.14062,170656792192.0,335950884871.7578,162747025196.30078,200701866778.6172,229538301786.91406,321985670952.8203,125743720131.2168,242544185784.3047,176624703399.6582,107218446838.69922,116944266448.97461,66830616998.291016,30638774602.111816,160798507202.46094,80436063171.99707,182770033436.72754,158481479736.9043,639097958708.0508,151006394210.01562,324669480176.5137,125353290786.88281,121857270319.125,68782121634.34473,343014102158.40625,258629467708.7539,37255532925.06445,110390309861.95166,399779034977.9297,167460228173.40234
2020-12-08,1956178513938.086,186485452689.41406,185719867015.6543,157067956992.0,225813426919.55566,28429017899.23242,26979129119.56787,122366225166.93408,104053424387.31055,1620578973366.375,91024729116.55664,143600482144.88086,229989672478.70312,35408236166.74805,31589033697.18164,77304452286.08398,105850993133.6289,128508993589.38867,297895279671.6035,111899186349.8086,91630523361.718,101860978470.92188,70073609972.65625,213376189185.04492,34897070444.989746,50822521344.0,165715200009.52148,222705094055.17578,180158397454.45117,93242042712.64941,169921398175.58203,29982989777.35913,166248648754.28906,278517057776.6738,37416965002.47705,70383651493.66602,44702733200.671875,29205710758.0979,36115963150.93994,74902896000.0,41781373637.20703,73672627213.76953,75539518681.93457,60776045298.84375,537220898228.7969,78793498653.8086,263128046452.23047,140005189833.0039,108791773676.9209,207840940826.44922,389809497600.0,353713974592.2363,41272080358.51367,228943250790.69336,121420054016.0,139524145011.7881,91419267834.48047,89455860384.64648,318044078427.3594,150800921232.87012,79341377782.02002,149072442767.28906,36499028361.86499,632697047679.1875,93640808310.4248,73900658723.75488,199242296968.99414,106001880692.14844,1590971759870.7656,147426384766.51758,230227790609.85156,172201429854.50977,335549532464.4844,160114200068.11523,200219687897.3457,233715840626.85938,322952037277.7422,126162808903.30469,241355951961.52344,175410447479.24805,106940837825.15625,115064171148.68164,66917846835.32715,29340634337.677002,159232645336.3711,79619100000.0,182403605557.08984,159381397272.9043,660851273059.2422,150942865630.74023,320973282000.0,124164378141.11719,121436896573.45312,67831712832.0,339745290779.9844,257200110461.83594,36159781569.46777,108926946389.56494,396816894612.53906,163861978355.60156
2020-12-09,1958695043604.4062,190366898871.29297,186241544060.17285,157774444320.90625,227528960440.06348,28884983077.404053,27602089081.51245,122777659245.98535,103797099310.66016,1625190955589.4375,91626752531.44336,143564387974.57617,233097636096.0,35896016000.0,32393950754.738525,77578127756.95801,107206355668.67578,129202277952.0,299349003106.47656,115169726863.26953,92641415172.54378,99447265871.67383,70646013917.96875,214707189505.4629,35481233183.39795,52371396707.83594,168343064403.8086,222120702972.4121,181217921751.39844,95357384308.55957,173419891834.31836,30822991713.204346,164935189420.8047,285588699730.4707,38859885568.170654,70506952761.38965,46502959173.51172,29283743436.32483,36587556849.06006,76285332000.0,42165442362.79297,74898227233.3789,76300398194.7539,61345994260.48828,537767441962.8906,79787520000.0,266033578605.23438,141682688539.49805,109208469006.04395,209717878126.3672,397163908213.1367,359938444095.52734,42315232431.49414,230802821441.6504,122879050960.37598,146748113303.81836,91133090716.9336,93463968224.0,320046666349.9219,152947399422.3662,79232432484.72363,148393930833.38672,36950862864.0,627498481639.6953,95257203229.8584,75632142893.37158,202946782813.7207,108056108797.6289,1599820010876.2969,148802311005.77637,226951512103.10742,175103843272.6797,328522379085.1875,159842767858.8672,200536550707.53906,243143497909.82812,324861177210.46094,129111991150.17383,242109059584.0,176680406799.3164,108811095200.57812,116864018798.82812,66514400000.0,29631653458.099365,167385951007.69043,80011428817.13867,184181773680.0,160641285485.07812,690623466661.2656,149581384606.74023,324827768118.16406,124274128074.46484,121429641695.20312,69563914141.65527,345053050509.5781,258335189690.58984,36694714187.74219,109714909134.14502,403925990400.0,172675676198.70117
2020-12-10,1895308400128.0,192413468327.53125,185650307422.958,155093565536.90625,221891533520.5078,28429017899.23242,27575804282.592773,122692164967.9414,102627333920.63086,1584713601935.0625,89724057324.55664,137223591422.23828,228156756437.7832,35816407458.28247,31849449367.40918,77375731802.31934,104772706788.67578,127962776103.11572,296572510249.63477,112989368996.38281,92445430441.01404,97054626788.86523,70422027013.67188,213292999681.67188,35633956172.387695,51560658702.08203,165865868706.66504,214835187133.78906,181503174705.54883,93293315303.35059,172197311845.68164,30735777364.077393,164558853720.6797,280161644477.3047,38661838229.352295,70661086695.55469,46491526731.16016,29269555849.10083,36587556849.06006,73208785974.60938,41855445529.296875,75442942974.41406,75664251780.22949,60928959340.265625,523580330603.5156,79787520000.0,265500728449.46484,139958587568.0,109685935290.59473,207131862541.7959,397137935188.5469,350645561258.11523,41738428163.478516,230932570054.78516,122820301711.94629,151760273711.7578,91049512901.51953,93458111632.96973,314631220552.7969,152224602336.0,79000915286.02002,150163378548.16016,36039536935.21509,609535834311.2891,96470879946.28906,76917373872.37549,202559387246.09375,106218990398.81445,1574613705019.6797,149308166013.77637,219852191918.21484,172251248291.88672,317864322502.59375,161525606139.88477,201197836013.73242,236086860469.82812,321773552285.7422,130446884042.52148,232469326279.6953,172023877960.20508,106619385248.57812,118663866448.97461,66438072332.76367,29141171458.099365,167763917194.82812,80122198709.7168,178608100637.0918,156861620848.55664,606821881461.4688,147185178558.48828,321355008529.541,124969179974.97656,121074506557.45312,69809181117.99023,337415049983.1719,257536421323.90234,35693870922.274414,107763753066.43506,397867100544.0,174656743231.74902
2020-12-11,1925664796730.8984,188796681805.41016,184502594044.17285,155106184132.11328,218332031039.4287,28103331247.151367,27470663081.51245,121009038154.01465,101597375744.0,1588648456616.7188,89270679846.27832,140063115761.08594,228555223055.35156,35120198791.656494,32141428110.443115,77199557331.95801,103680928610.23828,126744287242.61133,294935435209.63477,116415645644.34766,91284962843.83907,98485089364.86523,69816445917.96875,210339843712.41797,35458325754.58154,52649709961.274414,168294311091.43066,216150078216.55273,179058129397.67676,92306156544.0,174040595562.52734,30285942673.04956,165053244704.90625,310056245186.6953,38400132431.88623,70321997920.0,46057185485.984375,28964517981.31018,36115963150.93994,72836782253.17383,41095533637.20703,76804728167.91406,75115419486.16406,59052294244.93359,522808016896.0,80056802068.35938,264776853645.23438,139492615705.08496,107715319980.46436,209133940663.1836,393785551303.2422,347577170219.2969,41578890342.51367,228337812252.60742,121581621919.83887,151617888552.06055,89790845222.13281,93622185595.4209,307523462290.0781,151472606390.74805,77380315675.27637,148460445242.45312,35947636312.78491,607301541192.1016,95053087283.56934,76078402893.37158,200598191135.2539,105884973505.18555,1561824653500.914,147992939905.48242,220047791040.0,171142602737.94336,320291093105.64844,165406998722.45117,197877619128.92188,236933665576.6875,316918199873.02344,130384794624.0,238081345976.3047,166253366119.38477,106166435425.73438,119695628198.24219,65718408499.14551,29170599180.633545,164308210757.41406,79157540000.0,180517424256.0,156669652355.6172,649758023395.2422,145778312063.74805,314809854706.0547,122353583318.14062,119951095296.0,69855166848.66992,332317666759.2031,252575727859.01562,35892313614.677734,108889423331.70996,395632038466.3828,176678233279.74902
2020-12-14,1928338647001.5078,189537680395.0586,186937126720.0,155869450326.8672,218162300280.76172,28443493291.020264,27704601201.080322,122617359512.94873,102981524046.66016,1612421817490.6875,90474732346.53076,141374586240.0,230467817219.8379,35169410541.59546,32220343318.22754,78302771279.12598,104913484381.82812,128172857902.27295,298183386493.52344,116804997120.0,93146868947.88124,98592000929.07812,70579646958.98438,211504465026.08984,35683589905.80615,53339448426.24609,166871809798.0957,217289656433.10547,180402906648.7744,92703582699.16406,175676992386.84082,30832170512.154785,165082766970.51562,317584740014.87695,38619398357.52295,71192832599.50098,47331632475.83203,29425623102.544556,35880170049.74365,74400192000.0,41935001127.44141,76736643899.14453,75327466704.91797,59066198413.91016,525992411492.0156,80877949034.17969,267571839410.76562,143786230272.0,108791773676.9209,207799221915.5918,398255370048.0,354590648191.0547,41922516026.49805,232013715014.78516,122859470367.78516,152538684544.1211,92057462592.0,93036204603.4209,309319209472.0,153852708872.38184,78129332127.46729,150575802395.1289,36690483609.86499,604735439072.4062,96912219229.8584,77399335489.50195,200065524649.6582,107304564416.0,1584502920057.8281,150542453468.29395,224688800081.78516,173048476341.83008,323273628813.1875,165108438823.39844,200109470176.0,234957794172.39844,322952037277.7422,133054580408.69531,240937560729.52344,161418593200.6836,107247675880.72266,119030714099.1211,66601633996.58203,29428920000.0,168627843804.18164,79831420698.85254,181832734251.27246,157209599215.44336,653973464071.0898,146540738113.25977,316578809823.4863,125152090328.41797,124502713012.21875,71280782976.0,336347043528.03125,254803837435.67188,36280572487.33887,110840579399.41992,397732450329.3047,179265738073.5498
2020-12-15,1955706552125.2188,186026746968.46875,185963318956.52344,157011187751.3203,224327229400.63477,27850016032.21216,27662543918.48755,122366225166.93408,101168617029.99023,1631921838192.9375,88289601921.41748,138366616320.0,225925404179.18945,35677456375.09155,31857339383.033936,76756352931.95801,103564118217.21875,128698070414.27295,294450867392.61914,114352095448.03516,92801300560.07773,98337528797.94336,70106793452.14844,213708947198.5371,34996340824.77539,51621160780.47949,165958926000.0,216296187133.78906,180891909492.30078,89844661383.62695,168190964463.79102,30469546668.232178,163717649301.9375,311536381581.9785,38088912101.52295,70329706086.61035,47291627648.0,29397247928.096558,35487176550.598145,71889187974.60938,42148982872.55859,74557780935.0039,74616477576.45898,58371138445.91016,522766407412.84375,79621296000.0,268949205057.84375,142454876288.0,107984431672.62012,212637581353.3877,389809497600.0,348599967232.2363,42241596349.97656,232619153552.8711,122183824128.21484,151342591263.63672,90849448602.48047,94419120102.19531,313230361581.9219,155670646982.74805,78088478290.36182,152105775906.77344,35534095197.3501,607965159193.1172,96206079743.28613,76453266468.50586,194908329625.24414,104365173703.7041,1599894324929.8516,149045126967.10547,230494504352.0,171192421175.3203,331961858786.1328,165814141859.2832,199158860723.53906,220505814477.77344,321467134679.1797,131657598097.82617,247609501475.65625,166398174560.54688,104471507712.0,119500733551.02539,65827446835.32715,28918819518.310547,165442122954.4629,78765211182.86133,181207868127.63574,155625735563.82617,679625298125.3672,147058107550.23633,315750206118.16406,121213456690.04688,121110747770.90625,69180684125.65527,337463594608.7656,252533678978.16406,35892313614.677734,109302162654.53174,391862078991.77344,171584069722.05176
2020-12-16,2003993777602.7812,180839729920.0,186850173912.3457,155818985571.20703,222469500000.0,28052665995.44458,27964824119.56787,122889871505.06592,101727867217.33984,1629356738160.9375,88393655211.13916,137963549452.27148,229511512537.6211,36050891000.12207,31794210227.11377,78232961536.59668,105433157632.0,131303128000.0,295302138419.8887,116941269022.53906,93275809792.01178,97313620581.61719,70629419013.67188,214956758015.58203,35588138401.80615,51851070524.79492,164478813302.85645,215721515838.62305,182155183678.62402,88652373137.02246,167777161978.31836,31144302206.795654,164433412240.45312,317931931469.9785,38216229018.81836,71200540766.11133,46845858320.671875,30362020932.237305,36037366699.8291,72233538987.30469,42494644725.58594,75783389272.78906,73980331161.93457,58093113398.13281,525514129066.8906,80971034068.35938,269974681579.76953,142048812916.583,109321323413.69531,211511409426.7754,390329235666.10547,351551486294.1211,42241596349.97656,231797472825.21484,123280524079.73145,161082141760.1211,90474631392.0,96171197545.80469,313982494079.5156,156882605722.9922,78251898833.8291,152691149397.58203,35396247185.08008,607810359999.1875,96327448256.71387,75328689361.87744,194375643780.51758,106486207736.2959,1596771432832.0,152120718623.2588,231210208837.28906,173235338248.6797,331535782256.4844,167931261321.01758,198359798010.19336,215537935690.17188,322221382337.02344,130834934026.52148,250811600614.47656,166141959320.06836,103960110952.72266,119340238250.73242,66568919168.09082,28886118722.53418,164848168297.16895,79392933064.5752,179877125996.72754,156765627447.65234,663724986503.6953,147893147582.9922,313599496058.3496,122451136747.07031,121328172933.09375,69349306268.31543,337366505357.5781,253080202170.58984,35719757041.322266,111215795664.38672,393800927032.85156,176880379200.0
2020-12-17,2027429387622.0312,185003455510.1172,187510983409.39258,166391106440.22656,226139100000.0,27734215658.808105,28001623239.135742,122425001463.9414,103042111913.30078,1667315020800.0,88750413397.66992,136706220228.81445,228794287825.9453,35774433250.061035,32030949829.852295,78223728111.59668,105283394624.0,131450186862.23145,291412446526.1426,116804997120.0,93182968291.87701,97137441205.1914,70928064000.0,214374447358.7461,35840131770.58154,51754268122.56152,164079982807.6172,219052594055.17578,183010942541.0752,89036976253.95508,168416678824.1045,31607910349.28174,164426037303.77344,317621293821.3047,38336473973.238525,70368235160.44531,46817281574.99219,30227237905.11438,35722973399.6582,72743783240.47852,42206595274.41406,74489696666.23438,73506336823.54102,57981901257.86719,523975439388.5625,81449760000.0,273624215772.6914,140424559430.91504,109451538972.08789,213346659638.04102,390043373781.72656,354356881941.88477,42536135994.49805,230500102172.60742,125273179952.42969,163018652355.7881,90140335587.67969,96475910165.22559,314527814528.4844,157254949660.62598,77952295369.97998,153329750656.0,35748524140.27002,612920421135.3906,97094272000.0,76703170979.0039,194641986702.88086,107571788124.44531,1634841104260.9375,151877902661.9297,235162184768.0,174294146357.83008,330158731556.46094,170971239940.11523,200109470176.0,213562085821.03125,325285414544.6172,133209798033.82617,261645134714.7422,168069174560.54688,104310781423.71094,118709723498.53516,66307225497.43652,29164060518.310547,162202391351.56934,79388320000.0,176799068242.91016,156369679843.6172,663682717477.2656,147865919070.48828,316373981646.97266,121957285305.02344,123748946645.01562,69809181117.99023,338207986688.0,252155319235.2461,35227963566.38672,111816150276.4834,393316194477.84375,177891124224.0
2020-12-18,2028373311247.7656,185303381587.76562,189284706588.17285,166460503901.28125,228253700280.76172,27647366068.979736,28125164000.0,123985235348.91943,103545432104.03906,1664231702927.0625,88140950314.33008,133583945983.11914,230228737249.29688,36443140583.31299,31825776310.22754,78253276875.0,105605388747.52344,131618258712.84277,294398469800.3965,117389020620.34766,92873514987.91843,98918746123.13477,71060797917.96875,214457636862.11914,35874492913.80615,50810422774.725586,164452225504.76074,221117484161.37695,182970198781.24805,89408766113.76855,165482463891.0498,32709551830.486084,165761632706.7422,317219285597.7539,38980130522.59082,70476125974.55664,46354367944.33594,30283988254.010376,35722973399.6582,71258292000.0,41501549745.11719,73400265184.16406,73818174327.54102,58412840347.06641,518699828317.1875,81579414517.08984,276067281731.3086,141316564162.4131,109026169995.42773,210927471963.5918,399294846180.21094,348161619285.1758,42806130278.51367,229548705825.7422,125890076943.57031,163768586156.2119,89155185467.70703,95596938677.22559,316379970213.125,157079723086.25977,79150719615.46729,153369661331.48438,35656626439.21509,610044585608.9141,97513539689.5752,76685316765.74707,192995550700.6836,108273231246.22266,1625323686403.7031,151938602792.89453,237029262360.92578,175751577995.66016,330461300541.8672,172301221526.1504,201597377881.3457,214465334551.9453,325874657040.6172,132526826272.43555,264043921326.17188,167980052520.75195,103112647095.85547,118457514099.1211,66590727667.23633,29016914421.47827,159394636688.98828,79009837419.4336,178488528071.27344,156345676916.17383,706692806025.9258,148283432162.01562,318897070411.37695,123213255467.07031,125423186749.45312,69272655587.01465,341476798066.4219,252239400960.0,35366010799.85449,110577917994.43506,394824178267.6875,174939750604.6494
2020-12-21,1966402073208.1172,181298449101.41016,187041459475.47656,164713189408.90625,228455529400.63477,26858475162.38379,28282874798.919678,120586915251.91211,101765151511.33008,1641669187002.2812,86045010853.46924,127742464359.45703,231902266643.18945,35715088500.0,32772734721.18164,75714085000.0,103935527552.0,130252702976.0,290770725900.1113,117486356632.69531,91259173101.02805,97160031132.53906,70554760931.64062,210131877887.37305,35737042515.010254,47688465676.47949,161788901697.14355,219052594055.17578,181217921751.39844,88075453789.95508,158654751581.15918,32126598289.513916,164898292218.51562,310805444865.34766,38230375642.761475,69212257112.44531,45165646831.328125,29943480469.664795,34858389950.25635,68282285240.478516,41153141853.02734,71289494806.96875,72907609386.85254,55966226290.08984,507697066227.59375,83208407687.98828,270004841751.53906,136883163115.33594,107619826723.5542,193200721691.5918,395032930592.58984,359938444095.52734,41873425305.48633,227818867290.95703,122399248000.0,160313232928.2422,89438827582.16016,94940642827.4209,313277359103.5156,153772398085.0078,78061240667.27637,152598021104.71094,34729980818.6499,603872735671.0859,95775776256.71387,76953075489.50195,190792249299.3164,110243961499.25977,1617590826940.914,149611682106.0703,235628947383.07422,180397940840.6797,322946335705.40625,173414067698.8672,199765047680.0,210457148119.3125,325167594817.02344,131579983364.08789,259536443586.4375,161541133880.61523,100365707969.15625,116038609399.41406,65118689331.05469,27450641602.111816,156478874155.69336,78294425053.71094,178322670869.81836,155985706240.0,703882544483.8477,146631509054.74023,309167803059.08203,121701214531.48828,124981070487.5625,69104039291.98047,337026692978.4219,252491646134.26172,34986378439.33887,110953141416.19336,391808210688.0,166206914214.19922
2020-12-22,2070054271349.7969,182445240324.70312,187510983409.39258,164549176546.71875,228597725280.76172,27184164575.363525,28009508478.271484,120608292898.01465,102198568095.36914,1643120979763.3125,86357176393.11328,134323904013.15234,237321291042.54102,35670218833.37402,32630690357.47705,76391822001.80664,104834105600.0,129769508426.65283,292813792352.61914,118946419096.69531,92471212313.9005,98479069673.07812,70679191068.35938,207968998400.0,36439567099.18359,48644414209.60254,161350189504.76074,221098000000.0,181095659381.67676,87729310006.60449,160704950890.9453,32397420135.845215,166256023690.96875,310640994560.0,38909397402.875244,68657386708.66797,45891454313.67969,29503655780.771484,35290679801.02539,68493420000.0,41046150980.46875,72923642030.07422,72620719454.16406,57481457232.44531,513697489112.8594,85392588410.15625,271512911703.53906,140171609081.0039,107046874109.92676,192908752960.0,396046433700.21094,360581351445.1758,42462499912.98047,228381067289.30664,123868038976.0,159202585228.333,88473934300.9336,96112604811.4209,314170541549.9219,154195853951.12988,78251898833.8291,152385160785.38672,34875488676.81006,600598729344.0,96570185283.56934,76756720000.0,191252280325.92773,113985004224.0,1655809239933.5312,150623392122.0703,234579837153.78516,178193099590.2832,328985504109.1875,175232616907.46875,199213980095.15234,210061978145.48438,323588393278.97656,128320365866.95703,267954473131.35156,163323540679.93164,101534613254.98828,117070371148.68164,65347672332.76367,27957474000.0,156586854755.13574,79572941182.86133,178341952210.91016,158301485244.3828,684611979264.0,147212407070.9922,312044688529.541,123054738122.46484,124901344241.67188,69901152579.34961,337220871480.7969,249380686466.16406,35029517582.677734,111253318722.2417,390865700274.6094,168107119794.59766
2020-12-23,2078705104578.7812,181827728039.53125,189319493018.08887,164530253466.4922,231703133239.7461,26959800144.0,27975338440.216064,118342743448.94873,103121338371.31055,1644229120512.0,86052444851.44336,132079961023.11914,234213312225.29688,35751274000.0,31991493731.11377,75913153675.5127,105133631616.0,128929165201.81006,291569619318.9844,116804997120.0,91522209589.88153,96800154657.73047,70173154082.03125,208592911741.91016,36645742697.37744,47688465676.47949,160618998009.52148,226455000000.0,181951433789.24805,86575481093.58203,159877345920.0,32323975736.154785,164890917281.83594,316049814733.5293,38916472063.943115,69343272426.3877,45714286338.82422,29744848557.559204,34661893200.68359,68779964961.91406,40426153127.44141,72719372587.41406,70974217813.70508,57245139388.71094,512093439004.5625,83610672000.0,271512911703.53906,139532554699.417,107541694617.38525,192575065317.55078,397085949485.89453,358798752810.35156,42271052655.203125,228986505827.39258,125424953824.64453,158955764971.84863,88625887641.86719,96686863680.0,314142337298.5625,154998961824.87012,78333611703.08545,152837495307.83984,35028653459.48511,590400750174.7812,96708103283.56934,76185507744.75098,192705008864.7461,111897366784.0,1658932132031.3828,152080257015.10547,233277335303.14062,177582714439.77344,327423210937.40625,177132611309.96484,199062433356.0371,208932911848.0547,323824104663.1797,127978879986.26172,271786951116.95312,164459825439.45312,101972959704.4336,117265257049.56055,65434902169.799805,27251178722.53418,153887094327.6328,79392933064.5752,180451846508.00098,158685458848.0,667919292666.3281,147221478625.25977,313282948587.8906,123664433098.46484,126387145519.125,70453004738.00977,335505562197.6094,248876212154.58984,34054560436.257812,109865001365.56494,386530226334.0703,167824096998.95215
2020-12-24,2065493053829.5625,181915947926.1172,186832793964.52344,162745112064.0,228964693679.80957,27126263008.21216,27912254521.728516,119283164201.06592,100870349789.32031,1638534673590.375,86907173163.13916,132122067828.60938,241226172695.02734,36224580958.40454,32472865962.52295,78262510300.0,105337307113.08594,128403952689.81006,294149651180.73047,118615475169.46094,92553736342.92595,97361796496.65234,70198046438.47656,208800877566.95508,37031364676.214355,48414499849.274414,160158120302.85645,222364202972.4121,181136418686.62402,87395979480.37305,161626592749.36816,31855779945.204346,162891206016.0,317931931469.9785,38845738944.22754,68757575235.77734,46000036354.82422,29759038041.77307,35408580099.487305,68206875038.08594,40695001235.35156,73876888338.2539,71510578701.2461,58468446417.19922,513599448467.90625,85452436760.74219,270889581032.46094,140144976313.16602,108513981409.39453,194368596617.95898,394617163931.78906,365549235391.0547,42695678497.01172,229289225096.43555,124749315055.73145,157436936824.30273,89355249766.7461,95180888238.70703,310870500680.7969,154867539109.0078,78197423587.6582,151773173410.77344,35273715943.21509,594802907103.5938,96222629229.8584,74775324510.49805,193697706376.95312,114168717338.07422,1646366136129.8516,150643615207.4121,228991953628.4297,175764046860.5664,322020085657.40625,176562619201.66406,199530842905.3457,211134600818.85938,321019304627.89844,127528752426.08594,268172044743.6953,164649203399.6582,103667876270.55469,117276723498.53516,64966033996.58203,27466992000.0,155128987124.12402,81225326828.00293,176428779386.5459,159321399108.73047,679318920227.8477,145878154559.4961,313236408353.02734,122707207520.60547,125394189354.98438,71556709055.33008,334388986424.7969,248035410944.0,34468702136.66113,113654744327.41992,386530226334.0703,168390127167.49805
2020-12-28,2107488655140.1719,182868666167.29297,189475992151.3037,163836394357.96094,231923300280.76172,27176925499.020264,28393272157.62329,119170951941.98535,102002830885.35938,1638585869129.3438,87739605151.3916,131261792837.69531,240907399400.97266,35965491541.59546,32622800341.852295,78648465661.59668,107019151908.67578,129034206101.38867,298720351902.7617,118011980010.88672,93084971991.14986,99587299526.26953,70745558027.34375,211213309697.67188,37348264368.60205,47869976527.68457,161970594000.0,221312281188.96484,183092445605.8496,87485721185.76855,161024702138.73633,32099058390.64087,164758089605.48438,321147969376.0,39093300815.943115,69481990027.33203,46034329321.67969,29908010553.109863,35054886699.8291,67824822759.521484,40930930362.79297,72855549443.1289,71148846054.62305,58385037312.0,518325524273.71875,85708418068.35938,273634279390.53516,140457845312.0,108600794090.93408,196829487292.1631,398437300180.5469,367682516842.5879,43014758820.490234,232878617785.21484,128289099216.10742,158727948716.333,89426160295.35938,95661396944.0,317649190216.3125,155502728478.3662,79191578647.61816,152837495307.83984,35725550445.3501,594493173696.8125,96713616973.14453,74775324510.49805,195271506920.16602,114502734231.70312,1668895661123.086,152626573631.2588,229574301242.64453,177557795717.37695,322643766720.0,177539754446.79688,200839644185.76953,210908783252.34375,325615388903.7969,128739466481.39062,271675373312.0,167790674560.54688,103302591278.55469,117987485900.8789,65445808499.14551,27640295240.844727,156208888567.99805,81746891881.71387,178233950804.00098,161061236016.55664,712619803733.0625,148637416674.26758,319539484764.4043,124359484998.97656,125097037946.90625,71832635134.66016,339583483592.03125,248708048705.08203,34235746813.064453,112866774426.04834,387876646302.0703,168551834650.05176
